#wvl [um]        modulation
2.74560703       0.00348403196     
2.7448534        0.0034528901      
2.74410018       0.00339619073     
2.74334738       0.00345648149     
2.74259499       0.00350056709     
2.74184302       0.00353752608     
2.74109145       0.00345536525     
2.7403403        0.00355223679     
2.73958956       0.00352638002     
2.73883923       0.00352844139     
2.73808931       0.00334965451     
2.7373398        0.00344803316     
2.73659071       0.00339067987     
2.73584202       0.00340198684     
2.73509374       0.00354487235     
2.73434587       0.00341877096     
2.73359841       0.00337117382     
2.73285136       0.00333795975     
2.73210471       0.00345807158     
2.73135848       0.00341644441     
2.73061265       0.00342255052     
2.72986723       0.0034245352      
2.72912222       0.00339370995     
2.72837761       0.00341042246     
2.72763341       0.00342244223     
2.72688961       0.0034095605      
2.72614622       0.00342072855     
2.72540324       0.00353397256     
2.72466066       0.00345880882     
2.72391848       0.00355747638     
2.72317671       0.00339701652     
2.72243534       0.00338917652     
2.72169438       0.00349045094     
2.72095382       0.00354394047     
2.72021366       0.00355748518     
2.71947391       0.00348509914     
2.71873455       0.00338800429     
2.7179956        0.00351798843     
2.71725705       0.00345420667     
2.7165189        0.00343108511     
2.71578116       0.00340031804     
2.71504381       0.00338025708     
2.71430686       0.00346616319     
2.71357032       0.00336998642     
2.71283417       0.00337054326     
2.71209842       0.00343199484     
2.71136308       0.00356252215     
2.71062813       0.00342160852     
2.70989358       0.00348862052     
2.70915942       0.00353646278     
2.70842567       0.00342437674     
2.70769231       0.00342665639     
2.70695935       0.00345020459     
2.70622678       0.00343905038     
2.70549461       0.00346746466     
2.70476284       0.00341898643     
2.70403147       0.00342969145     
2.70330048       0.00344007756     
2.7025699        0.00339741046     
2.70183971       0.00346211665     
2.70110991       0.00353352832     
2.70038051       0.00341522494     
2.6996515        0.0034204088      
2.69892288       0.00345131759     
2.69819466       0.00344942557     
2.69746683       0.00343273486     
2.6967394        0.00343191412     
2.69601235       0.00354005563     
2.6952857        0.00339515742     
2.69455944       0.0034829932      
2.69383357       0.00355706312     
2.69310809       0.00347458745     
2.692383         0.00339217081     
2.69165831       0.00349271776     
2.690934         0.00344441688     
2.69021008       0.0033688513      
2.68948655       0.00342949679     
2.68876341       0.00350351235     
2.68804066       0.00344271828     
2.6873183        0.00342376983     
2.68659633       0.00351770893     
2.68587474       0.00348163637     
2.68515354       0.00345457998     
2.68443273       0.00350168059     
2.68371231       0.0035228137      
2.68299227       0.00341338965     
2.68227262       0.0034749718      
2.68155335       0.00342116821     
2.68083447       0.00346140311     
2.68011598       0.00342102895     
2.67939787       0.00356683023     
2.67868014       0.00343745992     
2.6779628        0.00351251791     
2.67724584       0.00353275662     
2.67652927       0.00349141307     
2.67581308       0.00353949259     
2.67509728       0.00350639892     
2.67438185       0.00344634948     
2.67366681       0.00345689305     
2.67295215       0.00350718313     
2.67223788       0.00343254609     
2.67152398       0.00340555844     
2.67081047       0.00356539282     
2.67009734       0.00352593996     
2.66938459       0.00345707995     
2.66867221       0.00349155209     
2.66796022       0.00339828061     
2.66724861       0.00355708218     
2.66653738       0.0034318109      
2.66582653       0.00348239817     
2.66511605       0.00355784898     
2.66440596       0.00342961304     
2.66369624       0.00347963838     
2.6629869        0.00343569157     
2.66227794       0.00351397942     
2.66156936       0.00339469447     
2.66086115       0.00344341827     
2.66015332       0.00348884217     
2.65944587       0.00352375229     
2.65873879       0.00338220598     
2.65803209       0.00344815858     
2.65732576       0.00336976532     
2.65661981       0.00344746733     
2.65591424       0.00338643958     
2.65520904       0.00352093944     
2.65450421       0.00343110436     
2.65379976       0.0034160876      
2.65309568       0.00343462514     
2.65239198       0.00353202885     
2.65168864       0.00344593058     
2.65098568       0.00342596805     
2.6502831        0.0033592443      
2.64958088       0.00341472881     
2.64887904       0.00336630729     
2.64817757       0.00337975355     
2.64747647       0.00339545707     
2.64677575       0.0034501462      
2.64607539       0.00349340259     
2.6453754        0.00347698761     
2.64467579       0.00337229245     
2.64397654       0.00343809247     
2.64327766       0.00335005711     
2.64257916       0.00349139651     
2.64188102       0.00346197539     
2.64118325       0.00345018398     
2.64048585       0.00343304108     
2.63978882       0.003380151       
2.63909215       0.00343512795     
2.63839586       0.00337429946     
2.63769993       0.00337266775     
2.63700436       0.00340215737     
2.63630917       0.00336477922     
2.63561434       0.0034142134      
2.63491987       0.00341074254     
2.63422578       0.00351113449     
2.63353205       0.00337626584     
2.63283868       0.0034823967      
2.63214568       0.00344253119     
2.63145304       0.00347110645     
2.63076077       0.00354343008     
2.63006886       0.00339305665     
2.62937732       0.00350192238     
2.62868613       0.00339071666     
2.62799532       0.00337186984     
2.62730486       0.00341241915     
2.62661477       0.00353491078     
2.62592504       0.00341200531     
2.62523567       0.00337512364     
2.62454667       0.00340548282     
2.62385803       0.00337635892     
2.62316974       0.00339050264     
2.62248182       0.0033979643      
2.62179426       0.00340487224     
2.62110706       0.00344742423     
2.62042022       0.00354742129     
2.61973374       0.00338602287     
2.61904762       0.00345350621     
2.61836186       0.0034487511      
2.61767646       0.00348642927     
2.61699141       0.00352551393     
2.61630673       0.00352979642     
2.6156224        0.00346537306     
2.61493843       0.00345854743     
2.61425482       0.00345241323     
2.61357156       0.00338375353     
2.61288867       0.00350521588     
2.61220613       0.00346787448     
2.61152394       0.00338921887     
2.61084212       0.00341860506     
2.61016064       0.00348011638     
2.60947953       0.0035162339      
2.60879877       0.00337522649     
2.60811836       0.00342719075     
2.60743831       0.00352397011     
2.60675861       0.00340202535     
2.60607927       0.00340895519     
2.60540028       0.00355085071     
2.60472165       0.00344308684     
2.60404337       0.00350180293     
2.60336544       0.00351432845     
2.60268787       0.00337929524     
2.60201064       0.00347405217     
2.60133377       0.00351192597     
2.60065726       0.00345197947     
2.59998109       0.00343429031     
2.59930528       0.00340978294     
2.59862981       0.0033954331      
2.5979547        0.00347948294     
2.59727994       0.00344338973     
2.59660553       0.00339203753     
2.59593147       0.00354702089     
2.59525776       0.00349602299     
2.59458439       0.00356135895     
2.59391138       0.0034148032      
2.59323872       0.00337807887     
2.59256641       0.00350393445     
2.59189444       0.00341853579     
2.59122282       0.00342486885     
2.59055155       0.00338392973     
2.58988063       0.00342200464     
2.58921006       0.00351696635     
2.58853983       0.00345470079     
2.58786995       0.00348413284     
2.58720041       0.00353137081     
2.58653123       0.00345781974     
2.58586239       0.00338755526     
2.58519389       0.00342018967     
2.58452574       0.00351614363     
2.58385793       0.00354124698     
2.58319048       0.00348020792     
2.58252336       0.00338638412     
2.58185659       0.00338405126     
2.58119016       0.00352256627     
2.58052408       0.00337179249     
2.57985834       0.00341927633     
2.57919295       0.00340111724     
2.57852789       0.00340159338     
2.57786319       0.00336165394     
2.57719882       0.00352345708     
2.57653479       0.00349616138     
2.57587111       0.00341618299     
2.57520777       0.00348615353     
2.57454477       0.00344305734     
2.57388212       0.00353463717     
2.5732198        0.00350735063     
2.57255782       0.00340450035     
2.57189619       0.00338955472     
2.57123489       0.00339366271     
2.57057394       0.00337495655     
2.56991332       0.00353130514     
2.56925305       0.0034639421      
2.56859311       0.00344979851     
2.56793351       0.00347466563     
2.56727425       0.00340922693     
2.56661533       0.00340397342     
2.56595675       0.00342954197     
2.56529851       0.00347030146     
2.5646406        0.00352825279     
2.56398303       0.00332592742     
2.5633258        0.00349573373     
2.5626689        0.00352550296     
2.56201234       0.00337291398     
2.56135612       0.00353212141     
2.56070024       0.00346318445     
2.56004468       0.00349670746     
2.55938947       0.00336679066     
2.55873459       0.003383698       
2.55808004       0.00339192439     
2.55742583       0.00339646232     
2.55677196       0.00337725389     
2.55611842       0.00338057733     
2.55546521       0.00341213321     
2.55481234       0.00341353308     
2.5541598        0.00336003557     
2.55350759       0.00348426841     
2.55285572       0.00351545369     
2.55220418       0.00336876598     
2.55155297       0.00336535665     
2.55090209       0.00350609274     
2.55025155       0.00338046209     
2.54960134       0.00335192613     
2.54895145       0.00346340948     
2.5483019        0.00347497549     
2.54765269       0.00349869465     
2.5470038        0.00338393341     
2.54635524       0.00336909023     
2.54570701       0.00343165184     
2.54505911       0.00347372279     
2.54441155       0.003473115       
2.54376431       0.00337752595     
2.5431174        0.00350991622     
2.54247082       0.00335351139     
2.54182457       0.00346545412     
2.54117864       0.0034140322      
2.54053305       0.00337355583     
2.53988778       0.00335150953     
2.53924284       0.00344833044     
2.53859823       0.00342559266     
2.53795395       0.00341952696     
2.53730999       0.00335822488     
2.53666636       0.00349681289     
2.53602305       0.00347453277     
2.53538008       0.0034586056      
2.53473742       0.00334832707     
2.5340951        0.00336173915     
2.5334531        0.00348460413     
2.53281142       0.00347219999     
2.53217007       0.00338827627     
2.53152904       0.00349039343     
2.53088834       0.00334508148     
2.53024796       0.00341255828     
2.52960791       0.00345219975     
2.52896818       0.00336768781     
2.52832877       0.00342696193     
2.52768969       0.00335556988     
2.52705093       0.00345374926     
2.52641249       0.00343664495     
2.52577438       0.00340535271     
2.52513659       0.00343215885     
2.52449912       0.00342676227     
2.52386197       0.00347533138     
2.52322514       0.00334395924     
2.52258863       0.003416921       
2.52195245       0.0034232959      
2.52131659       0.00335599228     
2.52068104       0.00338983141     
2.52004582       0.00334906957     
2.51941092       0.00345830281     
2.51877633       0.00338058678     
2.51814207       0.00337557427     
2.51750812       0.00345489697     
2.5168745        0.00335814102     
2.51624119       0.00343686164     
2.51560821       0.00344369545     
2.51497554       0.00345699051     
2.51434318       0.00335220669     
2.51371115       0.00334968249     
2.51307944       0.00338282661     
2.51244804       0.0034194794      
2.51181696       0.00341300218     
2.51118619       0.00343486134     
2.51055575       0.0034088197      
2.50992561       0.00334989841     
2.5092958        0.00341021672     
2.5086663        0.00339614444     
2.50803712       0.00335291968     
2.50740825       0.00334452205     
2.5067797        0.00342172434     
2.50615146       0.00342243244     
2.50552354       0.00344996444     
2.50489593       0.00341718734     
2.50426864       0.0033535522      
2.50364166       0.00335916655     
2.503015         0.00345044252     
2.50238864       0.00334938311     
2.50176261       0.00337454121     
2.50113688       0.00334856655     
2.50051147       0.00338572156     
2.49988637       0.00337565827     
2.49926158       0.00338982525     
2.49863711       0.00335829057     
2.49801294       0.00341582248     
2.49738909       0.00335560516     
2.49676555       0.00340694526     
2.49614233       0.00335024267     
2.49551941       0.00340264827     
2.4948968        0.00344999044     
2.49427451       0.00333764122     
2.49365252       0.0033760939      
2.49303085       0.00337341038     
2.49240948       0.00336180778     
2.49178842       0.00341534937     
2.49116768       0.0033957341      
2.49054724       0.00339586657     
2.48992711       0.00336285173     
2.48930729       0.00341184895     
2.48868778       0.00339947746     
2.48806858       0.00343157382     
2.48744969       0.0033743278      
2.4868311        0.00339125664     
2.48621282       0.0033666367      
2.48559485       0.00334964476     
2.48497718       0.0033549139      
2.48435983       0.00344343028     
2.48374277       0.00335929061     
2.48312603       0.00336565356     
2.48250959       0.00337213564     
2.48189346       0.00336149822     
2.48127763       0.00340734453     
2.48066211       0.00339968926     
2.4800469        0.00338086963     
2.47943198       0.0033639927      
2.47881738       0.00339761941     
2.47820308       0.00336401161     
2.47758908       0.00337266569     
2.47697539       0.00335676406     
2.476362         0.00336057644     
2.47574891       0.00337213116     
2.47513613       0.00337975937     
2.47452365       0.00335318288     
2.47391148       0.00336096651     
2.47329961       0.00337033        
2.47268804       0.00342020109     
2.47207677       0.0034457993      
2.4714658        0.00336015789     
2.47085514       0.00335349819     
2.47024478       0.00336385247     
2.46963472       0.00336923479     
2.46902496       0.00337366313     
2.4684155        0.00337030962     
2.46780634       0.00339542733     
2.46719749       0.00335765569     
2.46658893       0.00335665462     
2.46598068       0.00336857565     
2.46537272       0.00335441082     
2.46476506       0.00335211873     
2.46415771       0.00337956708     
2.46355065       0.00337093349     
2.46294389       0.00342122792     
2.46233743       0.00335305034     
2.46173127       0.00337394767     
2.46112541       0.00336433252     
2.46051984       0.00336458611     
2.45991457       0.00336336767     
2.4593096        0.00337201601     
2.45870493       0.00337303442     
2.45810056       0.00337751443     
2.45749648       0.0033727473      
2.4568927        0.00336796851     
2.45628922       0.00337367267     
2.45568603       0.00337699562     
2.45508314       0.00336557323     
2.45448054       0.00340277096     
2.45387824       0.00337624083     
2.45327624       0.00336854826     
2.45267453       0.00336936277     
2.45207312       0.00337636483     
2.451472         0.00342776321     
2.45087117       0.00337113682     
2.45027064       0.0034032999      
2.44967041       0.00337109258     
2.44907047       0.00337059543     
2.44847082       0.0033786922      
2.44787146       0.00338626119     
2.4472724        0.0033996849      
2.44667364       0.00336950255     
2.44607516       0.00343107022     
2.44547698       0.0033848806      
2.44487909       0.00337535614     
2.44428149       0.00338265926     
2.44368419       0.00338270235     
2.44308717       0.00338089091     
2.44249045       0.00337103339     
2.44189402       0.00336910087     
2.44129788       0.00337042036     
2.44070203       0.00337178401     
2.44010648       0.00337084868     
2.43951121       0.00336723327     
2.43891623       0.00337214187     
2.43832155       0.00336742788     
2.43772715       0.0033816201      
2.43713305       0.00338219213     
2.43653923       0.00339722895     
2.4359457        0.00340777366     
2.43535246       0.00343276068     
2.43475951       0.0033842552      
2.43416685       0.00338775226     
2.43357448       0.00341143086     
2.43298239       0.00339053544     
2.4323906        0.00339075901     
2.43179909       0.00338531118     
2.43120787       0.00337350418     
2.43061693       0.00336838304     
2.43002629       0.0033810626      
2.42943593       0.00337476016     
2.42884586       0.00337671042     
2.42825607       0.00337267541     
2.42766657       0.0033888749      
2.42707736       0.00338118381     
2.42648843       0.00339373619     
2.42589979       0.00337861836     
2.42531143       0.00339010213     
2.42472336       0.00338101313     
2.42413558       0.0033929984      
2.42354807       0.00337878361     
2.42296086       0.00339355395     
2.42237393       0.0033976213      
2.42178728       0.00337716608     
2.42120092       0.00338900834     
2.42061484       0.00342666064     
2.42002904       0.00342025957     
2.41944353       0.00340458615     
2.4188583        0.00339990138     
2.41827335       0.00340518008     
2.41768869       0.00338508038     
2.41710431       0.00338396179     
2.41652021       0.00338778534     
2.41593639       0.00341429416     
2.41535286       0.00338307841     
2.41476961       0.00336646751     
2.41418664       0.0033960701      
2.41360395       0.00338133528     
2.41302154       0.00338501559     
2.41243941       0.0033753373      
2.41185757       0.0033786668      
2.411276         0.00335295646     
2.41069472       0.00338251449     
2.41011371       0.00340980394     
2.40953299       0.00340119188     
2.40895254       0.00340088646     
2.40837238       0.00342842711     
2.40779249       0.00342363187     
2.40721289       0.00341336864     
2.40663356       0.0033876848      
2.40605451       0.00337756787     
2.40547574       0.00339448272     
2.40489725       0.00337792374     
2.40431903       0.00341711295     
2.4037411        0.00338315751     
2.40316344       0.00338916062     
2.40258606       0.00337339876     
2.40200895       0.0033929932      
2.40143213       0.00337131166     
2.40085558       0.00340820153     
2.40027931       0.00339209856     
2.39970331       0.00339257575     
2.39912759       0.003386944       
2.39855215       0.00337233606     
2.39797698       0.00342109622     
2.39740209       0.00340310182     
2.39682747       0.0034235675      
2.39625313       0.00343760532     
2.39567907       0.00343684423     
2.39510528       0.00342934113     
2.39453176       0.00340657892     
2.39395852       0.00337816855     
2.39338555       0.00339401177     
2.39281286       0.00338004465     
2.39224044       0.00342633556     
2.3916683        0.00341444194     
2.39109643       0.00339418469     
2.39052483       0.00337983973     
2.3899535        0.00340268236     
2.38938245       0.00343038804     
2.38881167       0.00337383872     
2.38824117       0.00340421342     
2.38767094       0.00339634572     
2.38710097       0.00337674526     
2.38653129       0.00343751427     
2.38596187       0.00341274612     
2.38539272       0.00342512798     
2.38482385       0.00343175045     
2.38425525       0.0034024028      
2.38368691       0.00344217796     
2.38311885       0.00344236179     
2.38255106       0.0034045116      
2.38198354       0.00337628929     
2.38141629       0.00338603172     
2.38084931       0.00344733351     
2.3802826        0.00340028671     
2.37971616       0.0033912153      
2.37914999       0.00340442092     
2.37858409       0.00345052313     
2.37801846       0.00339192917     
2.3774531        0.0034038855      
2.37688801       0.003402897       
2.37632318       0.00339711221     
2.37575862       0.00345427085     
2.37519433       0.00339932812     
2.37463031       0.00340005681     
2.37406656       0.00342551825     
2.37350307       0.00345250143     
2.37293986       0.00345897192     
2.37237691       0.00340353116     
2.37181422       0.00341328255     
2.37125181       0.00344827165     
2.37068966       0.00346567291     
2.37012777       0.00340803261     
2.36956615       0.00339422135     
2.3690048        0.00339298559     
2.36844372       0.00339736817     
2.3678829        0.00346203712     
2.36732234       0.00340920245     
2.36676205       0.00341627697     
2.36620203       0.00340558621     
2.36564227       0.00346333626     
2.36508278       0.00339953267     
2.36452355       0.0033877247      
2.36396458       0.00341375014     
2.36340588       0.00343138297     
2.36284745       0.0034593064      
2.36228927       0.00343867826     
2.36173136       0.003405973       
2.36117372       0.00338148152     
2.36061634       0.00346395709     
2.36005922       0.00339992627     
2.35950236       0.00343760982     
2.35894577       0.00343466492     
2.35838943       0.00346473589     
2.35783337       0.00338836811     
2.35727756       0.00340358278     
2.35672201       0.00337598575     
2.35616673       0.00346184426     
2.35561171       0.00342330945     
2.35505695       0.00340953088     
2.35450245       0.0033880969      
2.35394821       0.0034614729      
2.35339424       0.00340510845     
2.35284052       0.00341668409     
2.35228706       0.00339445331     
2.35173387       0.00345459232     
2.35118093       0.00343383629     
2.35062826       0.00345952394     
2.35007584       0.00341322552     
2.34952369       0.00345553486     
2.34897179       0.00338632292     
2.34842015       0.00341345147     
2.34786878       0.00345708736     
2.34731766       0.00343539126     
2.3467668        0.00343484365     
2.34621619       0.0034138673      
2.34566585       0.00339263162     
2.34511576       0.00343632121     
2.34456594       0.00340483206     
2.34401637       0.00341076294     
2.34346705       0.00344162136     
2.342918         0.00344957079     
2.3423692        0.00343897516     
2.34182066       0.00343310722     
2.34127238       0.00344513998     
2.34072435       0.00343514964     
2.34017658       0.00342056103     
2.33962906       0.00341131364     
2.3390818        0.00346591208     
2.3385348        0.00342484952     
2.33798806       0.00341054739     
2.33744156       0.00346424892     
2.33689533       0.00340782703     
2.33634935       0.00345400859     
2.33580362       0.00346199108     
2.33525815       0.00343352282     
2.33471294       0.0034466037      
2.33416798       0.0034515888      
2.33362327       0.0034664986      
2.33307882       0.00345104446     
2.33253462       0.00346153288     
2.33199067       0.0034662061      
2.33144698       0.00345941709     
2.33090354       0.00344698525     
2.33036036       0.00347718858     
2.32981743       0.00347216204     
2.32927475       0.00345809722     
2.32873232       0.0034730307      
2.32819015       0.00340727816     
2.32764823       0.00342652055     
2.32710656       0.00346722795     
2.32656514       0.00346403724     
2.32602398       0.0033748411      
2.32548307       0.0034582494      
2.3249424        0.00346341927     
2.32440199       0.00344622163     
2.32386184       0.00346649216     
2.32332193       0.00338915238     
2.32278227       0.00346614303     
2.32224286       0.00347078582     
2.32170371       0.00341432746     
2.3211648        0.00345043026     
2.32062615       0.00345839393     
2.32008774       0.0034697536      
2.31954959       0.00346759651     
2.31901168       0.00346275692     
2.31847402       0.00346890831     
2.31793661       0.00344922588     
2.31739946       0.00346451163     
2.31686255       0.00347517678     
2.31632589       0.00347591668     
2.31578947       0.00346573531     
2.31525331       0.00345369197     
2.31471739       0.00345965812     
2.31418173       0.00345140849     
2.31364631       0.00342200342     
2.31311113       0.00335075058     
2.31257621       0.00347393609     
2.31204153       0.0033839257      
2.3115071        0.00344956398     
2.31097292       0.00339996562     
2.31043898       0.00336044491     
2.30990529       0.00347599607     
2.30937185       0.00345247346     
2.30883865       0.00339918475     
2.3083057        0.00338075963     
2.307773         0.00346969125     
2.30724054       0.0034763535      
2.30670833       0.00339856672     
2.30617636       0.00338493753     
2.30564464       0.00348766592     
2.30511316       0.00338468361     
2.30458193       0.00344842981     
2.30405094       0.00339132307     
2.3035202        0.00342171751     
2.3029897        0.00347233467     
2.30245945       0.00346020039     
2.30192944       0.00341453969     
2.30139967       0.00340084328     
2.30087015       0.0034584144      
2.30034087       0.00345747253     
2.29981183       0.00346541945     
2.29928304       0.00341244411     
2.29875449       0.00347190834     
2.29822619       0.0034704171      
2.29769812       0.00347575742     
2.2971703        0.00337645977     
2.29664273       0.00338640961     
2.29611539       0.00348191418     
2.2955883        0.0034863218      
2.29506145       0.00342727924     
2.29453484       0.00342724829     
2.29400847       0.0034693317      
2.29348234       0.00345078949     
2.29295645       0.00339273382     
2.29243081       0.00342624257     
2.29190541       0.00347377918     
2.29138024       0.00345523785     
2.29085532       0.0034229471      
2.29033064       0.00340376766     
2.2898062        0.00342630342     
2.289282         0.00348431311     
2.28875804       0.00340367228     
2.28823432       0.00340779996     
2.28771083       0.00345232698     
2.28718759       0.00348125365     
2.28666459       0.00338371651     
2.28614182       0.00344363397     
2.2856193        0.0033893154      
2.28509701       0.00349122132     
2.28457497       0.00346069942     
2.28405316       0.00344600484     
2.28353159       0.00342890346     
2.28301025       0.00345785855     
2.28248916       0.00347329264     
2.2819683        0.00344116136     
2.28144768       0.0034027846      
2.2809273        0.00345723332     
2.28040716       0.00347538485     
2.27988725       0.00341320872     
2.27936758       0.00346019451     
2.27884815       0.00347054014     
2.27832895       0.00344137266     
2.27780999       0.00347366068     
2.27729127       0.00345350672     
2.27677278       0.00340893552     
2.27625453       0.00345976707     
2.27573651       0.00349245473     
2.27521873       0.00346013281     
2.27470119       0.00346188389     
2.27418388       0.00342375866     
2.2736668        0.00345410962     
2.27314997       0.00343544413     
2.27263336       0.00346284043     
2.27211699       0.00346173123     
2.27160086       0.00346783006     
2.27108496       0.00345886103     
2.27056929       0.00345381181     
2.27005386       0.00344095843     
2.26953866       0.00347411221     
2.2690237        0.0034218681      
2.26850897       0.00342489094     
2.26799447       0.0034633645      
2.26748021       0.00342564482     
2.26696618       0.00344663897     
2.26645238       0.00342538505     
2.26593882       0.00345932402     
2.26542549       0.00345560157     
2.26491239       0.00341144017     
2.26439952       0.00346089069     
2.26388689       0.00345483365     
2.26337449       0.00347250563     
2.26286232       0.0034554699      
2.26235038       0.00347696399     
2.26183867       0.00341891871     
2.26132719       0.0034591355      
2.26081595       0.00339177681     
2.26030494       0.00344515851     
2.25979415       0.00346494991     
2.2592836        0.00340536061     
2.25877328       0.00346900892     
2.25826319       0.00346415112     
2.25775333       0.00341322326     
2.2572437        0.00345427928     
2.2567343        0.00346619129     
2.25622513       0.00346070836     
2.25571619       0.00347808614     
2.25520748       0.00337836759     
2.254699         0.00347097669     
2.25419075       0.0034463414      
2.25368272       0.00345232573     
2.25317493       0.00346281401     
2.25266736       0.00344419142     
2.25216003       0.00343981494     
2.25165292       0.00346890748     
2.25114604       0.00340329127     
2.25063939       0.00345144048     
2.25013296       0.00345983723     
2.24962677       0.00346538891     
2.2491208        0.00345127932     
2.24861506       0.00346046642     
2.24810954       0.0034415663      
2.24760426       0.0034321436      
2.2470992        0.00347566328     
2.24659437       0.00346752504     
2.24608976       0.00346384885     
2.24558538       0.00342289616     
2.24508123       0.0033734579      
2.24457731       0.00347081438     
2.24407361       0.00344020996     
2.24357013       0.00338825423     
2.24306688       0.00340990393     
2.24256386       0.00344885117     
2.24206107       0.00341920451     
2.24155849       0.00345486491     
2.24105615       0.00343533315     
2.24055403       0.00345376837     
2.24005213       0.00343270575     
2.23955046       0.00345654334     
2.23904901       0.00348382423     
2.23854779       0.00342651706     
2.2380468        0.00343476565     
2.23754602       0.00339657404     
2.23704547       0.00341447851     
2.23654515       0.00338734617     
2.23604505       0.00343511139     
2.23554517       0.00346330437     
2.23504551       0.00346056087     
2.23454608       0.00339148802     
2.23404687       0.00340880655     
2.23354789       0.00346953352     
2.23304913       0.00343466506     
2.23255059       0.00339542274     
2.23205227       0.00345473217     
2.23155418       0.00345069116     
2.2310563        0.00343011431     
2.23055865       0.00339457568     
2.23006123       0.00349551225     
2.22956402       0.00340864352     
2.22906703       0.00341668975     
2.22857027       0.00346964966     
2.22807373       0.00346718712     
2.22757741       0.00347020609     
2.22708131       0.00338752962     
2.22658543       0.00345976331     
2.22608977       0.00345237118     
2.22559433       0.00337275779     
2.22509912       0.00336508311     
2.22460412       0.00348163686     
2.22410935       0.00336993102     
2.22361479       0.00343145294     
2.22312045       0.00348454142     
2.22262634       0.00342032608     
2.22213244       0.00344561214     
2.22163876       0.00347622461     
2.2211453        0.00346676386     
2.22065206       0.00340248853     
2.22015904       0.00338191882     
2.21966624       0.00345812606     
2.21917366       0.00346682078     
2.2186813        0.00337581881     
2.21818915       0.00347054257     
2.21769722       0.00336648976     
2.21720551       0.0034434121      
2.21671402       0.00338719865     
2.21622275       0.0034585925      
2.2157317        0.00345708061     
2.21524086       0.00335694353     
2.21475024       0.00347475574     
2.21425983       0.00336820363     
2.21376965       0.00348105652     
2.21327968       0.00347571835     
2.21278993       0.003381337       
2.21230039       0.00345521411     
2.21181107       0.00341375925     
2.21132197       0.00347683371     
2.21083308       0.00344701314     
2.21034441       0.0033658155      
2.20985596       0.00347442925     
2.20936772       0.00335447601     
2.2088797        0.00347439983     
2.20839189       0.00344673922     
2.2079043        0.0034050755      
2.20741692       0.00344538152     
2.20692976       0.00341760528     
2.20644281       0.00345835437     
2.20595608       0.00346737683     
2.20546956       0.00338015074     
2.20498326       0.00346485718     
2.20449717       0.00338166416     
2.2040113        0.00345012888     
2.20352564       0.00346408553     
2.2030402        0.00339346307     
2.20255496       0.00342526022     
2.20206995       0.00344048199     
2.20158514       0.00341997503     
2.20110055       0.00344092394     
2.20061617       0.00345359732     
2.20013201       0.00339285422     
2.19964806       0.0033901523      
2.19916432       0.00344302178     
2.19868079       0.0034693129      
2.19819748       0.00343878603     
2.19771438       0.00341371468     
2.19723149       0.00344600701     
2.19674881       0.0034134723      
2.19626635       0.00342739653     
2.19578409       0.00344106914     
2.19530205       0.00345496848     
2.19482022       0.00340478506     
2.19433861       0.00342495365     
2.1938572        0.00344598425     
2.193376         0.00343856038     
2.19289502       0.00341747481     
2.19241425       0.00341890352     
2.19193368       0.00343171961     
2.19145333       0.00344693342     
2.19097319       0.00341295841     
2.19049326       0.0034109054      
2.19001354       0.00343671689     
2.18953403       0.00342053832     
2.18905473       0.00341325518     
2.18857564       0.0034037012      
2.18809675       0.00340666284     
2.18761808       0.00340612226     
2.18713962       0.00342530415     
2.18666137       0.00334084068     
2.18618332       0.00339025021     
2.18570549       0.00341211396     
2.18522786       0.00334245718     
2.18475044       0.00341727756     
2.18427323       0.00338835282     
2.18379623       0.00342944944     
2.18331944       0.00336572177     
2.18284286       0.00341017601     
2.18236648       0.00333418558     
2.18189031       0.00342308841     
2.18141435       0.00338052506     
2.1809386        0.00338785336     
2.18046305       0.00342475542     
2.17998771       0.00340687949     
2.17951258       0.00339119677     
2.17903766       0.00337869264     
2.17856294       0.00338290961     
2.17808843       0.00342044312     
2.17761413       0.00336996202     
2.17714003       0.00334426829     
2.17666614       0.00340003303     
2.17619245       0.00341393607     
2.17571898       0.00333269955     
2.1752457        0.00335519531     
2.17477264       0.00338138147     
2.17429978       0.0034080833      
2.17382712       0.00336562056     
2.17335467       0.00333411048     
2.17288243       0.00339744806     
2.17241039       0.0033790477      
2.17193855       0.00338621149     
2.17146692       0.00335482753     
2.1709955        0.00333958683     
2.17052428       0.00339788043     
2.17005326       0.00338927618     
2.16958245       0.00337567506     
2.16911185       0.00339437096     
2.16864144       0.0033528142      
2.16817125       0.00334923423     
2.16770125       0.00338325719     
2.16723146       0.00337900484     
2.16676187       0.003403345       
2.16629249       0.00337348153     
2.16582331       0.00338105656     
2.16535433       0.0033383342      
2.16488556       0.00337972548     
2.16441698       0.00335178993     
2.16394862       0.00332424399     
2.16348045       0.00336655071     
2.16301249       0.00339168259     
2.16254473       0.00338359967     
2.16207717       0.00335471592     
2.16160981       0.0033855138      
2.16114266       0.00337928504     
2.1606757        0.00338105934     
2.16020895       0.00335549977     
2.1597424        0.00334343784     
2.15927605       0.00337389897     
2.15880991       0.00335667126     
2.15834396       0.00336540413     
2.15787822       0.00335959408     
2.15741267       0.00336433137     
2.15694733       0.00335565676     
2.15648219       0.00336013451     
2.15601725       0.00337859246     
2.15555251       0.00338694266     
2.15508797       0.0033806725      
2.15462363       0.00333443644     
